lambda,transmittance,polished
382.5,1.111,1.0
382.0,1.1116,1.0
381.5,1.1183,1.0
381.0,1.118,1.0
380.5,1.1193,1.0
380.0,1.1145,1.0
379.5,1.1184,1.0
379.0,1.1208,1.0
378.5,1.1217,1.0
378.0,1.1216,1.0
377.5,1.1215,1.0
377.0,1.1256,1.0
376.5,1.1235,1.0
376.0,1.1265,1.0
375.5,1.1262,1.0
375.0,1.1282,1.0
374.5,1.1271,1.0
374.0,1.1302,1.0
373.5,1.1269,1.0
373.0,1.1294,1.0
372.5,1.1318,1.0
372.0,1.1295,1.0
371.5,1.132,1.0
371.0,1.1319,1.0
370.5,1.1338,1.0
370.0,1.1349,1.0
369.5,1.1324,1.0
369.0,1.1375,1.0
368.5,1.1328,1.0
368.0,1.136,1.0
367.5,1.1376,1.0
367.0,1.136,1.0
366.5,1.1406,1.0
366.0,1.1376,1.0
365.5,1.1389,1.0
365.0,1.1436,1.0
364.5,1.1404,1.0
364.0,1.1464,1.0
363.5,1.1427,1.0
363.0,1.1447,1.0
362.5,1.1457,1.0
362.0,1.1429,1.0
361.5,1.1468,1.0
